user@mention,user_id,No of tweets,tweet_id,retweet_count,local influence score,Tweet
IntlRL,194972137,1,1012846178646409217,12,12.0,Who will win todays @RLWC2021 Qualifier between the @maltaRL Knights  and Ukraine  at the Marsa Sports Complex?#rugbyleague #IntRL #RLWC2021 #RLWC #RLWCQualifiers
BadmintonEnglnd,250649493,1,1012804238827802626,12,12.0,New National Team League New tiers added to the domestic circuit New rankings and grading system 4 year grand plans for the future of competitive badminton unveiled.Find out where your input into the competition review is taking the sport:https://bit.ly/2MC3vcT pic.twitter.com/0UhWIjm2Z9
drea_dehuete,1004724057466654720,1,1011020527987843073,12,12.0,Earned a BS in Communication Management and minors in Sports Administration Theatre & Philosophy. Balanced two internships and a part time job. Received at least a 3.5 GPA every semester. All of this in THREE years at THE University of Miami. #ForeverACane pic.twitter.com/Sjt56HWqto
KeithHuewen,316457998,1,1010991637017911303,12,12.0,Funny isn’t it? I watch tons of bike and motor sport listening to all the so-called pros pundits and commentary experts and the bloke who’s doing the business is a floor manager called @charliehiscott  Watch out boys n girls he’ll be sticking a wheel up the inside soon!
MarwayneSchool,3984589992,1,1012089047227887616,12,12.0,This retirement celebration is courtesy of Team New Zealand Fastball. Congratulations Mrs.  @GMaHines and Mr. @waynelewin11 ! What a fitting celebration for our sports loving retirees. Thank you for years of sharing your passion for education. Once a Wildcat Always a Wildcat. pic.twitter.com/gNRv3Vyh68
sportsledger_io,944587454429921280,1,1013525890431676422,12,12.0,That was an intense game. What do you think about the outcome?You can also see all results at our Sports Ledger App now available for iOS!#sportsledger #spsl #sports #innovation #technology #facts #sporting #data #worldcup2018 #worldcup #wc18pic.twitter.com/PWuSwSfKlw
GregWhite32,380707276,1,1004847340744736768,12,12.0,This story needs to hit EVERY locker room in the nationRegardless of sport@moses_moody3 plays for my friend @johnnyrice22 & is the success story we all need to celebrateRelentless pursuit of greatness on the court & in the classroomAll A’s for the year. Top 25 in https://twitter.com/arrecruitingguy/status/1004789482971901952 …
anya__alvarez,236575253,1,1004830973610127360,12,12.0,Like I’ve said over and over again - no one was demanding a show about the Kardashians. But they were well marketed and pushed down our throats thus creating an audience..So that being said there’s an audience for women’s sports. This is a great indicator of that https://twitter.com/natalieweiner/status/1004802229117865987 …
baseball_coach,3245457132,20,1004845713044508673,232,11.6,“There are only five things you can do in baseball – run throw catch hit and hit with power.” – Leo Durocher #Baseball #BaseballTeam #BaseballPlayer #Sports
amagylon,3805923922,2,1003422166333952000,23,11.5,[ 309 Sports ] : Richwoods Summer Shootout 2018: Isaiah Donnell (G) 2021QUESTION: Does Donnell want to be great?  The tools are there....https://www.youtube.com/watch?v=9RZKUNvvm04 …#Youthislifepic.twitter.com/TQOALtD6AM
Robertonical,947233178284183552,4,1010644767926087682,45,11.25,FC Barcelona have shown a serious interest in Anthony Martial. [Adrian Sánchez]In case youre wondering about his reliability hes reporting similar news to Sport so..
BlaiseInKC,87829185,1,1008497118359760897,11,11.0,Sports radio callers act like being a season ticket holder is on the same level as being a WWII veteran or something.Great you bought tickets.  You’re still a moron.
pressdontstress,917191953803907074,1,1008469819073744898,11,11.0,The past 15 days the Express has earned clients 32.5u. This week by sport: +13u: +8.5u: -0.5uTonight I am running a special for those who have been considering acquiring @TheExpressPass DM the account above if interested the Express Pass pays for itself
squarejuan,2416001450,1,1007025091820089345,11,11.0,Weve got the #FZiAm Diversity Athlete Camp tee ready to go for June 23rd!This camp is open to all students from all schools whether youre a football player in color guard or just like sports.  Coaches weve got a workshop for you too!Sign up at: https://fziamdiversityathletecamp.weebly.com/ pic.twitter.com/bqoTtMWoET
CoachKWard,495579773,1,1005577296181329921,11,11.0,Congrats to @FloWrestling for creating developing and delivering #FinalX. Exciting to see the innovation and progress in our sport. Its easy to maintain stays quo; much harder to break into new territory. #Respect
janellerothack,1386703490,1,1005956825609654272,11,11.0,this is terrible.the track & field community is incredible and if the writer knew anything about the sport they’d know this is not how we speak and act towards one another. these women earned purdue its highest finish ever in the NCAA and deserve praise for their accomplishment. https://twitter.com/barstoolsports/status/1005845797039157248 …
barrowpolice,185556330,1,1005913534604238859,11,11.0,Tomorrow night were back at Hindpool urban park for more FREE sport for 10-16 yr olds. Last week PC Clarkson took some time out from patrol to join in. This week were thinking of a litter pick prior to starting. @nwemlive @BAFCCommunity @SJsBarrowpic.twitter.com/o270H5QN1I
sublimecoder,1137367399,1,1004511365275373569,11,11.0,Software development is a team sport and the key to any good team is communication always has been and likely always will be. A little communication can save you days of coding the wrong thing. Keys clacking away doesn’t always indicate high productivity.
sh_football83,4768446196,1,1004476273022861312,11,11.0,This group of young men also part of the SH Football team are proving you can be successful as multi sport athletes!! About to play for a STATE TITLE!! Dominate the moment!! GID!! #HavenFamily #multisport pic.twitter.com/wTvvm69SgB – at Strath Haven Middle School
katzdzynes,941398280335917056,1,1006669474206904320,11,11.0,#Mismatched #Soccer #FlipFlops w #USA #flag on the left side and soccer balls pattern on the right side #custom #monogrammed #sports #footwear #womens #menshttps://www.zazzle.com/z/gvufu?rf=238099076577834422&tc=TsoccerflagFF … via @zazzle
MikeCoppinger,35405418,1,1006639541560619008,11,11.0,Could be huge for HBO’s boxing budget. Told a high-ranking official at AT&T is very bullish on the sport. And besides HBO department budgets were tied up while the merger was being blocked https://twitter.com/nytimesbusiness/status/1006637915739435008 …
BallStOfficial,908400777890115584,1,1011733796272537600,11,11.0,#TheBigOs off-the-court work helped usher in free agency for players which shifted the balance of power in the NBA as well as other pro sports. Its good to remember what he overcame before helping pave the way for the modern NBA pic.twitter.com/BQy0Enu2Mb
BaylorAthletics,21374925,1,1011724248405237762,11,11.0,On the mic! Former color analyst for the Houston Astros Bruce Gietzen and Lady Bear Hall of Famer Maggie Davis-Stinnett will call @BaylorWBB games on the Baylor IMG Sports Network.￼￼￼￼ https://baylorbea.rs/2N0uS0Y pic.twitter.com/rePY1cTb9v
ANC_NF,2396568686,1,1011718483216912390,11,11.0,Join the ANC this Friday for its 6th annual Multicultural Family Sports Day in celebration of Canadian Multiculturalism Day and Canada Day! #yytpic.twitter.com/F6RT7ykytI
AdamHillLVRJ,43451256,1,1011709200542490624,11,11.0,Sir I live in Las Vegas and have never heard of this Bovada sports book you cite as being in Las Vegas in your story. Could you please let me know where exactly it is located so I can place my bets there? Much appreciated https://twitter.com/johnclayiv/status/1011701606117707776 …
brchastain,34493952,1,1009551956690526209,11,11.0,theres a reason all the people you follow on twitter for their takes on sports comics tech religion or what have you are all writing about children in concentration camps instead this weekITS BECAUSE CHILDREN ARE IN CONCENTRATION CAMPS AND THAT IS EVIL
NewsHour,14437914,2,1009913928997056517,22,11.0,As traditional sports struggle with stalling viewership a new kind of sport has emerged with huge appeal: eSports.eSports or electronic sports draw in millions of gamers who some consider athletes every year to battle it out in the video game arena. @PaulSolman reportspic.twitter.com/mYFTv0v7qV
Gary5823,138198762,1,1009925712659218433,11,11.0,The body language of the two captains says it all. Portugal went behind against Spain and Ronaldo looked annoyed but confident he could single handedly get his team back in it 3-3 draw.Argentina go behind and Messi looks like the weight of the world is on his shoulders 3-0 losspic.twitter.com/hHviiffPto
PureMind__,886178809,1,1009909005349728257,11,11.0,What does gender have to do with knowledge of sport. Do u know that there are a lot of males who dont even know what the function of a Defensive midfielder is? Why u gotta be so dull & have a dust filled brain to think cos ure a guy you know football better automatically?
Chris_LillyTV,2523478711,1,1003745719654715392,11,11.0,JOB UPDATEI have a few weeks left at WIBW and I’m excited to announce that I’ll be joining the sports team at @KAKEnews in Wichita. The past 4 years @wibw have been amazing and I’ve worked with so many terrific people. Thank you to all of NE Kansas for making this home.pic.twitter.com/lgEXO1lyYX
RachelLeishman,39909568,1,1008861664605810688,11,11.0,You: Bucky Barnes is Sebastian Stans best workMe an intellect: Personally I love the Im sad and I like boys portion of his career as well as the Im a douche and here are some sports trilogy as well.
YouCanPlayTeam,294660973,2,1003404093136756740,22,11.0,Today our YCP VP @TheChrisMosier & Dir. Pro Sports Outreach @Wade_Davis28 participated in the #LGBTQ Athlete Panel at the #TeamUSAFlame event at the US Olympic Training Center in Colorado Springs. So many amazing people! #YouCanPlaypic.twitter.com/5Mxx9NPD7I
tngolf,60133568,2,1012792682488434689,22,11.0,Signed.  Sealed.  Delivered.@Vol_Sports @Vol_WGolf’s Mariah Smith wins the final two holes to claim the 86th annual Tennessee Women’s Amateur Championship.She was kind enough to autograph a photo for everyone pic.twitter.com/GhBR0F6Gdo
jasonrmcintyre,18840896,1,1012102877551063040,11,11.0,The @joerogan podcast is great because he often brings on people with a different perspective than his. A lot of listening. Learning. Disagreement. There isn’t a sports equivalent out of fear of disagreement
zachwinkelmann,24319782,1,1012092253886668801,11,11.0,The medical model is just as important as independent decision making. @NCAA_SSI @NCAA needs to look into this matter w/ @Vol_Football “Coaches must not be allowed to impose demands that are inconsistent with...sports medicine & athletic training professional organizations” https://twitter.com/cfaaeliteclips/status/1011911995711508480 …
PollakOnSharks,158939580,1,1007756766237548544,11,11.0,(Not sticking to sports) Drastic times call for drastic measures. Time for a new journalistic mindset says onetime Merc columnist @dangillmour. https://medium.com/@dangillmor/dear-journalists-stop-letting-liars-use-your-platforms-as-loudspeakers-cc64c4024eeb …
NBCPhiladelphia,15755669,1,1007750870321201153,11,11.0,A Montgomery County youth sports volunteer arrested in May for allegedly engaging in sexually explicit social media conversations with a 12-year-old boy was charged with additional charges June 12. http://on.nbc10.com/mJQhtGF
