Screen Name	,user_id		,tweet_id		,retweet_count	,Global Influence Score,Tweet
Markquavious,3987643787,992108189415100416,205,205.0,RT @UCBarstool: RT for a chance to win this LIMITED EDITION Barstool Cincinnati flag! They are almost sold out on the Barstool Sports store…
StacyLeMelle,18589806,992108411008503808,1134,1134.0,RT @nytimes: Topless photo shoots in front of male sponsors and an uneasy night out: Redskins cheerleaders describe an overseas trip that c…
MrOceanCity,35615227,992130763742203904,266,266.0,RT @RJinVegas: For every $1 Nevada casinos WON on sports betting in March they won ...
baker_logan_,1532811889,992110669607530496,699,699.0,RT @BarstoolIrish: RT for a chance to win this LIMITED EDITION flag! They are almost sold out on the Barstool Sports store so this could b…
Hellena_Se,2571240744,992025684007677952,229,229.0,RT @globalissuesweb: NBA notes: Suns hire Igor Kokoskov as coach; Thunder's Billy Donovan expected to return https://t.co/Yi3bfjXoZW https:…
kyan1435,44611033,992147487136694272,54,54.0,RT @HappyPFLF: @wenglynn His teacher had such warm thoughts of him as he was such an adorable and sweet child who always helped those in ne…
ythnonasinbi,885736867173289984,992035045425610752,91,91.0,RT @GFSquadproject: [INFO] 180503 - MCountdown GFRIEND is trending #5 in Naver News for Entertainment / Sports section as of May 5 17:30…
redbobcat8,2152049734,992139684909236224,126,126.0,RT @SI_ChrisStone: One of the great runs in @sinow history one of the great runs in media period. Thank you PK from the bottom of our h…
Hyper_RPG,4780115414,992145137672179712,4,1.0,Can we take a moment to acknowledge the must underrated #Nintendo character who makes us wonder WAAAAAHT? Who is… https://t.co/3Q7QVbC7eR
ndngenuity,442061349,992084133789741056,109,109.0,RT @ClaraJeffery: As if racism wasn't enough here's Dan Snyder's organization making cheerleaders act as escorts for male sponsors https:/…
jsilberman696,2914717823,992169775378944000,362,362.0,RT @Casablancas_J: PS   i've generally quit sports tho....
Proud2bMexican,3647940859,992062443210887168,3,1.0,San Diego Padres excited for experience of baseball series in Monterrey Mexico https://t.co/NHOCi4pfQJ
karie689az,992135628140810242,992139373222252544,1830,1830.0,RT @supermorgy: KOBE PARAS to Leave US NCAA; Try to Go PRO https://t.co/NtJDkUIdiX #KObeParas #basketball #sports #news https://t.co/fkLrWt…
Sammy_Miller04,478117101,992170846180511744,457,457.0,RT @BarstoolUofSC: RT for a chance to win this LIMITED EDITION flag! They are almost sold out on the Barstool Sports store so this could b…
texlocxupw697,992055214093078528,992072590435930112,346,346.0,RT @SportXChain: Sport X Blockchain-Based Sports IP Value Transmission Platform To Commence SOX Token EC20 Distribution Pen Agreements W…
Alwaystand4flag,958121854048256000,992188408817639424,175,175.0,RT @SunSentinel: Orange Bowl creates scholarship award in name of late Stoneman Douglas coaches https://t.co/Qcsgm3QrwI https://t.co/xIKCCk…
nishu_insa,2825296023,992047584272252928,161,161.0,RT @Ekta77Insan: #ChampionsCoach
iamNeoChimdi,886530506099220481,992144284668321794,1058,1058.0,RT @WWE: It wouldn't be @TheRock's birthday...without THE most electrifying move in sports-entertainment! #PeoplesElbow #HappyBirthdayRock…
ThegirlMelanie,779314886,992138313371914240,1391,1391.0,RT @SorayaMcDonald: The Washington Slurs took their cheer squad to Costa Rica for a topless/nude photoshoot confiscated their passports so…
FITlive,2739508109,992152768918896640,3,1.5,Body Building &amp; Fat Loss Secrets DEBUNKED!! Kin Fitt LIVE on https://t.co/FHcFcjmpGX #Fitness #Sports #Talk https://t.co/GtFz4L5ggY
Lainnneyyy,324020684,992179066521432064,1287,1287.0,RT @danielle_ivory: On a Redskins photo shoot some cheerleaders were required to be topless and others wore nothing but body paint. 
DrRachaelF,581145322,992148965092044801,503,503.0,RT @elonjames: Uh. 
homewithrose,729322599512150017,992142677721387009,38,38.0,RT @LeagueACS: On 21st March 1958 Joseph Sharp and Edward Hemingway purchased the freehold for Slowley and Side Woods in West #Somerset…
JAMESYOUNGMVP,3906971959,992186154903580672,3,3.0,RT @JAMESYOUNGMVP: I voted #EatNumberZerosDick on @TheTylt because RJHunter can make choices https://t.co/KhUV87vC4T https://t.co/lEyT0WC6ik
kaaydaviesPR,824993057938489344,992047962200166400,5,1.0,Fab evening at the @CMetSUSport Sports Awards last night! Very surprised &amp; thankful to be nominated by my team for… https://t.co/Hrllg18iD3
Hawkscoach1994,237925748,992131324889763840,614,614.0,RT @BreitbartNews: We should be able to express how we feel about issues without everybody getting so easily offended. https://t.co/JUpa0…
VoteCOOPMayor,275187857,992125250765762561,1368,1368.0,RT @NYTSports: EXCLUSIVE: Redskins cheerleaders say they were required to go to a Costa Rica nightclub with male sponsors who earlier watc…
tried2bmercifu1,2934969866,992173156168228864,500,500.0,RT @elonjames: Uh. 
liacrr,1148136498,992156485735145472,362,362.0,RT @Casablancas_J: PS   i've generally quit sports tho....
PennStateTFXC,21801562,992071218663739392,4,1.3333333333333333,T&amp;F Meet Preview: Jim Thorpe Open
Resist___45,847942138545422336,992172889951518720,1287,1287.0,RT @danielle_ivory: On a Redskins photo shoot some cheerleaders were required to be topless and others wore nothing but body paint. 
townofoakville,49003615,992101545218060290,3,1.0,Have you had a chance to check out the Terry Fox exhibit at Sixteen Mile Sports Complex? The exhibit Terry Fox – R… https://t.co/298klEJtNq
Mz_DreaMaya,577316652,992098644781285376,47,47.0,RT @TylerRickyTynes: 85% of sports editors 76% of assistant sports editors 80% of columnists 82% of reporters almost 78% of copy editor…
groleomustdie,2354292684,992121960678215680,506,506.0,RT @elonjames: Uh. 
Mister_Skates,127374484,992130720142422016,97,97.0,RT @wtylerallen: The most wealthy musicians in the world have acquired their wealth through: 
Joel2013,25958871,992186844409409541,1360,1360.0,RT @NYTSports: EXCLUSIVE: Redskins cheerleaders say they were required to go to a Costa Rica nightclub with male sponsors who earlier watc…
GavininVegas,3055349476,992141673437147136,896,896.0,RT @TheOnion: White Sox Promotion Puts First 9 Fans At Ballpark In Starting Lineup https://t.co/tCaeELTih6 https://t.co/5Fb2f8fgeA
gastoncuadrado2,979751549802106880,992170941148008448,2680,2680.0,RT @RessiGabotto: ESTE ES GUSTAVO GRAVIA.
depierochris,1616376644,991999481829707776,1628,1628.0,RT @moodwatchers: If we increased PE in  schools we would potentially reduce anxiety and depression rates in teenagers. Structured daily ex…
SteveClimaco,30519946,992105116290441216,515,515.0,RT @elonjames: Uh. 
maqtwitts,402134086,992175951063797760,132,132.0,RT @betterpakistan: On 29 April President of Pakistan inaugurates National Sports City Narowal project.
hermanamorfina_,1333503812,992157139409014784,362,362.0,RT @Casablancas_J: PS   i've generally quit sports tho....
LPDrig,811594080950095874,992126142579642369,266,266.0,RT @RJinVegas: For every $1 Nevada casinos WON on sports betting in March they won ...
Muttmere1,938538814250905601,992036839925182464,31,31.0,RT @emily_zinos: Common sense in the @nytimes:
Jennysbrood,853530200,992105651773067269,991,991.0,RT @MustafaAliWWE: My wife told me she didn't receive encouragement to do sports when she was younger. We aren't letting that happen with o…
unwantedntm,1052813958,992041758375727104,43,43.0,RT @AkimWb: Anne Roumanoff et Jean Marie Bigard en spectacle au Palais des Sports. https://t.co/NHdhJI7w1k
chacon_labbe,894351577221300225,992173200355287042,362,362.0,RT @Casablancas_J: PS   i've generally quit sports tho....
Alexand52253521,938180725937000448,992004500385927169,1058,1058.0,RT @WWE: It wouldn't be @TheRock's birthday...without THE most electrifying move in sports-entertainment! #PeoplesElbow #HappyBirthdayRock…
sethbrandt11,2916094704,992028992101322752,7712,7712.0,RT @KirkHerbstreit: For all the parents/coaches that think specializing in one sport is the right thing to do. Let them play multiple sport…
sitahyderabadi,1165657604,992056064190267392,70,70.0,RT @ErikSolheim: Reduce Reuse and Recycle: Great to see @IPL cricket matches in Indore are aiming to #BeatPlasticPollution with @UNEnviron…
iPoke_em,236156140,992068236488466433,31,31.0,RT @Images_Image: From all of us at Solvers-Ghana (Images Image Sports Unlimited and Society Unlimited) we say Happy BIRTHDAY to you Madam…
RumcastleRacing,949017564830674945,992044377232039936,39,39.0,RT @IMSA: The ALL-NEW #IMSA app is here!
teamsdballers,736735367286558720,992071610801704960,56,56.0,RT @JQuinn14: Catching Coordinator @jrhouse22 is getting creative! His @MiLB Diamondbacks catchers are working on extreme decline receiving…
doiejereh,707077087719399424,992002340348555264,93,93.0,RT @AnimoNation: Bittersweet. #animo https://t.co/ZwwYAIzvJS
hharden,49493900,992071095774777344,234,234.0,RT @WarDamnStool: RT for a chance to win this LIMITED EDITION flag! They are almost sold out on the Barstool Sports store so this could be…
Sandell86,311089175,992138882954268672,1289,1289.0,RT @danielle_ivory: On a Redskins photo shoot some cheerleaders were required to be topless and others wore nothing but body paint. 
TheRealTRigler,4612856547,992017127547850758,467,467.0,RT @BarstoolClemson: RT for a chance to win this LIMITED EDITION flag! They are almost sold out on the Barstool Sports store so this could…
03Draft,3032341417,992095004691648512,33,33.0,RT @detroitnews: For sake of both sides let Van Gundy era with Pistons end @bobwojnowski 
Saver_oner,3232204954,992186346499465219,66,66.0,RT @Team30fifteenUK: For those colder Spring days ... https://t.co/iWIdgqipib #tennis #womenstennis #sports #fitness #style #shop https://t…
J_B_813,45167038,992170027397894145,60,60.0,RT @Casablancas_J: (warning sports talk/4 jocks)
JaySin537,256086068,992160855738540032,208,208.0,RT @RealLifeKaz: Black GM Black President black head coach. Only one franchise in sports can claim that. https://t.co/KBqguG8PIF
Colin61441701,957198536881434624,992103796716261376,35,35.0,RT @RedHotSquirrel: This is interesting. Ladbrokes' Next PM betting odds:
gergilroy,64671557,992093692289732608,46,1.9166666666666667,RT @gergilroy: Want to work for Off The Ball? Closing date for application for two open roles is tomorrow. 
ourbrian,366114793,992147531701325824,806,806.0,RT @ben_rumsby: Sky Sports has lost the rights to La Liga from next season. They have been secured by a company called Eleven Sports run by…
Austin_M80_,3228350234,992159701692493824,1364,1364.0,RT @NYTSports: EXCLUSIVE: Redskins cheerleaders say they were required to go to a Costa Rica nightclub with male sponsors who earlier watc…
dantezuniga9,834911101,992118610020663302,153,153.0,RT @TheHerd: The Patriots could lose one player and they would lose value in their brand. The Cowboys are the No. 1 brand in the world a…
mar_elizabeth21,471678258,992004995187904517,2874,2874.0,RT @ryanlcooper: holy shit https://t.co/zBEmaTQKWT https://t.co/zDimG5Gzlr
SamirChhh,627415778,992127647185604609,150,150.0,RT @ActuFoot_: Grand professionnalisme de beIN Sports et du duo @Omar_daFonseca - @julienbrunbein qui commente la rencontre en plateau sa…
sogren2184,206012030,992082852182413313,483,483.0,RT @TheNickGeller: Men want sons so they can scream at referees in little league sports. Your ideology is flawed. This whole feminist bulls…
VTgameday,1894120224,992020103922364416,43,43.0,RT @UVAMensLax: UVA's Matt Moore has been named the ACC Freshman of the Year. UVA has received the honor in back-to-back years. Michael Kra…
MrESPN,24457462,992035126463868929,564,564.0,RT @bomani_jones: i love how selective we are about when we like an athlete in team sports doing things on his own terms. https://t.co/Ur…
dcro37,2787292593,992143070517977088,561,561.0,RT @AdamSchefter: Jason Witten not the only all-timer to leave his job today. Congratulations to @SI_PeterKing on his Hall-of-Fame run at S…
Jagdish12991836,872106390319484928,992011219518226433,945,945.0,RT @Ra_THORe: It is a boon for our country to have a Prime Minister in @narendramodi ji who believes in the power of sports to transform ou…
fredfrazier,23842598,992107160212357120,512,512.0,RT @elonjames: Uh. 
itsgegebae,2624126165,992051113636573184,43,43.0,RT @AkimWb: Anne Roumanoff et Jean Marie Bigard en spectacle au Palais des Sports. https://t.co/NHdhJI7w1k
chaneequa,33681634,991994139087654912,405,405.0,RT @ShaunKing: It's absolutely outrageous that Eric Reid is not yet on an @NFL roster. 
alterationhinge,879304650943582209,992023495180668929,207,207.0,RT @sportstech_io: Check out @fansunite and their white paper on the infrastructure needed to facilitate a fully functional #blockchain en…
OMFranck74,3353713859,992175992373501952,52,52.0,RT @JeanLombardozzi: La Une de @laprovence des Sports ce vendredi 4 mai #OM en finale de @EuropaLeague https://t.co/SC25ncSjNw
basteflaky,908674324973981696,992169563432239105,719,719.0,RT @fansunite: Introducing the FansUnite #Protocol for Sports Betting Applications on #Ethereum.
mepzjsxujjl74,992079110309580800,992089484924616704,346,346.0,RT @SportXChain: Sport X Blockchain-Based Sports IP Value Transmission Platform To Commence SOX Token EC20 Distribution Pen Agreements W…
DePaulJOUR,734490536443269120,992126392103063552,16,4.0,We're launching the most robust sports communication BA degree in the country in the fall combining Journalism… https://t.co/naYoO8PAno
qualynv_qualyn,1380410857,992061971733340160,91,91.0,RT @NikkiCrossWWE: Crawl walk run jump play play play! You can be the weirdo in the corner and the crazy whirlwind in the middle of the…
1800cnnsucks,3084053669,992164702145974274,610,610.0,RT @BreitbartNews: We should be able to express how we feel about issues without everybody getting so easily offended. https://t.co/JUpa0…
JDODOUBLE,428522132,992076196925050886,150,150.0,RT @wfaa: It's official! Dallas Cowboys' #JasonWitten is retiring. His 15-year career has come to an end. 6 reason we'll miss the tight end…
calgaryherald,14803951,992035952569831431,19,0.95,Comeback season: #Kananaskis Country Golf Course is back after 2013 floods: https://t.co/Rba8bl2psr #yyc #golf https://t.co/bQeV6YoQxp
thepeterstrang,282264484,992162710728134656,895,895.0,RT @TheOnion: White Sox Promotion Puts First 9 Fans At Ballpark In Starting Lineup https://t.co/tCaeELTih6 https://t.co/5Fb2f8fgeA
