user@mention,user_id,No of tweets,tweet_id,retweet_count,local influence score,Tweet
leegartner,494448069,1,1003778759420334081,11,11.0,After decades of feeling shame anger humiliation isolation fear...These four incredible woman now feel BRAVE STRONG PROUD COURAGEOUS & UNITED!  Their message & mission:“Sport must be free of abuse...physical abuse and psychological abuse...”#AbuseFreeSporthttps://twitter.com/cbcolympics/status/1003703487069376513 …
RachelLeishman,39909568,1,1008861664605810688,11,11.0,You: Bucky Barnes is Sebastian Stans best workMe an intellect: Personally I love the Im sad and I like boys portion of his career as well as the Im a douche and here are some sports trilogy as well.
spectatemadrid,954204422300667904,2,1007738062493900801,22,11.0,OFFICIAL: The technical staff team for next season:- Julen Lopetegui (Head)- Luis Lloris (Goalkeeping)- Antonio Pintus (Fitness)- Javier Mallo (Fitness)- José Carlos García Parales (Sports Therapist) pic.twitter.com/mqr1TRZUyH
CharleyCasserly,360770501,2,1004862724462075904,22,11.0,Dumbest stat there is! Caps have lost more 3-1 series leads than any team. Why is it DUMB!  Because this is this year not another year. I hate the stat when it is used in all sports! Go Caps!! #caps #nhlplayoffs #STANLEYCUPFINALS2018
FOXSportsFL,18166634,11,1003383510256705536,120,10.909090909090908,Brad Miller gives the @RaysBaseball the lead with an RBI double off King Felix. Rays 1 Mariners 0 in the 4th. Catch all of todays action against the Mariners LIVE now on FOX Sports Sun and FOX Sports Go! #RaysUp #MLBpic.twitter.com/DmQOTzKVVq
chowdhuryrajib9,843685917390860290,2,1009942336116174848,21,10.5,[**@live] Watch NBA Draft 2018 Live Stream | OER CommonsWatch Now ==>> http://espn3hd.com/nba-draft %$^$%^ [**@live] NBA Draft 2018 predictions including pick-by-pick analysis from CBS Sports NBA experts. Get the latest news and information on your ... pic.twitter.com/BKNJGohYBA
C4F1,4854457427,2,1005959562434957318,21,10.5,However Mercedes still hold the advantage in the constructors championship after Montreal But anything can happen as the sport prepares to enter a very busy period with France Austria and Silverstone all back-to-back! #C4F1  #CanadianGPpic.twitter.com/TuQgoxmfi6
AhmedMarsha,627487761,1,1002696028758401024,10,10.0,#TheFUFADrum 88 goals scored so far after Match Day 4.The player who scores the 100th landmark goal of the competition will be given 100000/= by 102.1 FUFA fm.Who will net the landmark goal?@IsmaelKiyonga @MosesMagogo @Monitor_Sport @rogersbyamukama @nbstv @NTV_Omumulipic.twitter.com/3wSygYLxws
domoxtiger,301764377,1,1002687302567686146,10,10.0,Battle rap requires you to be up on so many topics: current battlers rap battle history pop culture politics news sports lingo street shit industry shit etc. And the creativity it requires is crazy. https://twitter.com/foolishnard/status/1002683766345818118 …
SafeHavenLGBTQ,969761943249702912,1,1002668111999504385,10,10.0,Myth: All gay men talk with a girly voice and love fashion. Many gay men loves sports don’t care about celebrities or fashion and are just like any other straight guy. #gaypride #safehavenlgbt
sportsdrzaf,3243299153,1,1008472827408855040,10,10.0,Superb this. Thankfully there was an AED in the gym and that his father able to perform CPR which combined most likely saved the young mans life. Another reminder that all gyms / sports clubs should have AEDs and BLS and CPR great skill to learn https://twitter.com/gma/status/1008323942535258112 …
StackSports,28602301,3,1004833424681598976,30,10.0,Whether youre looking to get in better shape for your sport or simply want to get your summer beach body on point burning body fat more efficiently will help you reach your goal faster. With that in mind here are 10 things you need to know to burn mor http://qoo.ly/pxi8q
NayrmanBSC,2774764260,1,1007034000546959360,10,10.0,Regarding Comcast or Disney buying Fox how about neither? Neither of them need it they already own NBC and ABC respectively and have their own big film and sports divisions. This is massive corporate media consolidation we really do NOT need right now.
DumoEgo,730433330433372160,1,1005584143156174849,10,10.0,2018 has been the greatest sports year everTriple Crown wonCapitals and Ovechkin won the Cup16 seed upsetted 1 seed in march madnessUS Womens Hockey won gold in OlympicsVegas Golden Knights
CCUIMSports,510749599,1,1005572038470328321,10,10.0,Our First Team of the Week are the Gentleman of Kappa Sigma. @CCUKappaSigma won the fraternity division of our three largest sports Flag Football Basketball and Softball. Theyve also produced two of our awesome supervisors Alex Gorr and Colin Pollick. Good luck next year boys! pic.twitter.com/TsX3YnLV3v
sergbarrientos,131393031,1,1005565360731373568,10,10.0,Why would EA sports put this matchup in the trailer? TO vs Jalen? Out of all matchups Cowboys vs Jaguars? Really? Not a coincidence I think Jalens gonna be on the cover pic.twitter.com/2Ym0e8fbdz
kodes03,261656348,1,1005952516498980865,10,10.0,#qldmaroons v #nswblues  JUNE 22nd  North Sydney Oval  LIVE Channel 9  7.30pm #rugbyleague #nrl #rugbylove #sport #motivation #fitness #football #queensland #qld #brisbane #footy #ourway #samegameourwaypic.twitter.com/aRz8Gs92LQ
kashthefuturist,925112851894865920,1,1005909358104993795,10,10.0,Robot-sumo is an actual sport#AI #IoT #digital #Robotics #Robot #future #technology #TechTrends #data #automation #BigData #automate #sensorspic.twitter.com/O8x9elbi3U
holzer_tanya,3166149121,1,1006673290176417792,10,10.0,Scipio Jeme was awarded the 2018 Brittany Holzer Angel on Earth scholarship.  We couldn’t have chosen a more deserving recipient. The qualities that won you this award are the qualities you displayed in sports but more importantly are the qualities that will carry you thru life! pic.twitter.com/WJsRH64DK5
BloodHorse,14433996,1,1006662204001865731,10,10.0,In Wednesdays BloodHorse Daily:@OBSSales June Concludes 2-Year-Old Sales SeasonStudy Narrows Focus on How Furosemide WorksJustify to Parade @ChurchillDowns@MonmouthPark Set for Sports WageringQuality Road Progeny Make Major Sweep& #SoMuchMore! https://bit.ly/2HIiQWn pic.twitter.com/94IoUGkSLM
JenLouiseWilson,3180799929,1,1006642292545945601,10,10.0,Glad to see the #WorldCup stirring discussion about history of race & sports in Russia. For a literary compliment I highly recommend Ismailovs novel The Underground; set on the Moscow metro its about the child of an African athlete & a Russian woman who met at 1980 Olympics. pic.twitter.com/MoofNnehZi
LaughWithUsBlog,106817676,1,1011751277754281987,10,10.0,History attractions sports art nature–Fort Wayne Indiana has it all! You won’t want to miss these 9  Fun Things to do in Fort Wayne with Kids! Continue reading...  https://www.laughwithusblog.com/9-fun-things-to-do-in-fort-wayne-with-kids/ … #visitfortwayne #familytravel #roadtrip #hostedpic.twitter.com/iDEi4T1JHE
WellingAcademy,810787234916003840,1,1011725564913299457,10,10.0,Our next Open @wellingunited  Scholarship trial is this coming Saturday at;Queen Mary sports Ground              East Site. Perry Street Chislehurst Kent BR7 6HA Just visit http://unitedselect.co.uk/welling-united  to register! A few spaces for 2018/19 still available!pic.twitter.com/GxpwLSuRx3
CityOfFriscoTx,36391088,2,1009537534110597120,20,10.0,Today @bswhealth Sports Therapy & Research at The Star is officially open! Mayor Pro Tem Shona Huffman helped officially welcome the 300000 square foot medical and sports performance complex during its grand opening ceremony. pic.twitter.com/cKIfFM9gPr
WSCV2017,869676773348319232,1,1009546748447154184,10,10.0,Its time for our Big Announcement. The 2018 Sports Celebrity Dinner and Auction presented by KH Developments is pleased to welcome Sport Celebrity Guests: Jaden Schwartz Brayden Schenn Brian Trottier Dennis Hull and Kelly Chase! Tickets ($175 each) Tables of 8 ($1400) pic.twitter.com/Mw5zs5hGel
EGAAUS,759647090876174336,1,1009924766659108865,10,10.0,Announcing the launch of our Esports Gambling & Integrity Panel led by Sports Integrity expert @Royter100 & Gambling Law specialist Julian Hoskins facilitated by @daveharrisAUS Thank you for your leadership and direction Julian & Iain!More here:https://www.egaa.com.au/egaa-launches-gambling-and-integrity-panel …
josepintoj,2157763381,2,1008837531750682625,20,10.0,Argentina players look so relaxed during training. While josepintoj 21 Canadian not even Argentinean is having high-blood-pressure issues and anxiety. I hate this stupid sport and I curse my father for making me a futbol fan. Happy late Fathers Day dad.
ben_damon,37396384,1,1003760714295595008,10,10.0,Billy Dib v Tevin Farmer - IBF Super Featherweight World Title fight -Friday August 3 Australian Technology Park Sydney. Looking forward to hosting the broadcast on Fox Sports #boxingpic.twitter.com/57HxycWnvN
FloGymnastics,18773278,1,1003741668942610432,10,10.0,You have to separate what the gymnasts are doing versus what’s happening behind the scenes because what’s happening behind the scenes 1001 percent needs to change but we can’t take away the sport from the gymnasts. - @lzhernandez02https://www.elitedaily.com/p/laurie-hernandez-is-returning-to-gymnastics-with-a-determined-focus-exclusive-9261333 …
albertommoral,374514753,1,1008827446978859008,10,10.0,Celebrating the gathering of nations for a world wide sports events is always an opportunity to showcase the design trends or styles of that particular era & country. I though it would be cool to take a retrospective look back at previous World Cup poster designs & typography. pic.twitter.com/kUtPCCethr
CannJack,407797884,1,1008812403570741248,10,10.0,Someone set a flare off watching England. A flare in town.. outside a sports direct.. a fucking flare
FreemanrugbyJPN,2153067128,1,1010998757779894273,10,10.0,Not a bad weekend to be a British sports lover in Japan.#BraveBlossoms beat Georgia #SamuraiBlue draw with #Sen#ENG beat #Pan at #FifaWorldCup2018 top Springboks in #rugby and #Australia in #cricket.Scotland down #ARG in rugby.pic.twitter.com/M8uzWtOy40
clintonkowach,2319270278,1,1012104008800976896,10,10.0,Drug dealers are sentenced to death on a sports ground in front of hundreds of people by a Chinese court before being executed by firing squadhttp://www.dailymail.co.uk/news/article-5891447/Drug-dealers-sentenced-death-public-Chinese-court-executed.html … #News #Bibleprophecy #Truth #Knowledge #Wisdom #Economist #Endtimes #Revelation
VisitCZ,31201351,1,1012085716623519744,10,10.0,Summer Experiences in Prague - Water sports walks romantic boat rides festivals and more! Theres plenty to do in Prague this summer!http://bit.ly/2ltwUdu #visitczechrepublic #visitcz #praguepic.twitter.com/RRM7r6YWqc
Thegroz,26784377,1,1012083937470902273,10,10.0,Good luck to my friend @thefishonradio as he does his final broadcast on KRKO today. A key player on the Seattle sports radio scene for 3 decades. His humor and candor will be missed. Truly enjoyed working with the man I call The Big Dipper especially on W.S.U. games Good Luck!
SunlakeSoftball,2950096981,1,1007734006757122050,10,10.0,CONGRATULATIONS to Kendra Falby (2nd Team OF) Paige Maseda (2nd Team OF) and Emma Sica (Honorable Mention C) Class 7A Miracle Sports All-State Teams!!!! GREAT JOB!!! pic.twitter.com/rF3OEDuRPD
daireking,1392346254,1,1013560762109976576,10,10.0,Love how #MayoGAA people continue to stand by that team. The relationship between fans and players has embodied something intangible that feels like what our sport is supposed to be. Everyone else would be bettered served cultivating it rather than sneering at Mayo for it.
